11.3
18.1211
7.27266
4.76962
0.522694
37.0864
25.1529
11.9137
10.707
13.3155
50.5079
7.11934
10.2057
21.5749
27.4401
49.4736
17.3647
11.4951
21.5459
12.6125
12.4838
8.4117
3.15268
8.06733
16.7744
4.97292
22.6533
7.88674
7.98283
14.6923
8.27654
15.9583
11.7107
1.29342
2.67891
1.52996
2.50264
3.19906
10.7961
0
