1943,
792,
2130,
689,
781,
247,
2313,
2479,
2275,
531,
683,
2577,
1034,
647,
2421,
785,
553,
1182,
1182,
357,
357,
1182,
1182,
170,
1182,
170,
170,
272,
272,
149,
14,
1990,
844,
1877,
899,
940,
689,
2150,
915,
2107,
