11.4922
20.9345
5.24654
3.83023
1.98577
35.6829
25.6898
13.27
10.4158
7.74029
45.6855
5.18549
12.0366
24.5936
25.8549
31.3649
18.7571
11.9782
16.2681
11.2448
13.3184
8.86275
4.53532
9.42464
18.9348
3.31529
27.7528
8.05698
7.96959
10.2409
11.153
16.1676
12.9065
1.06207
2.74805
2.63175
2.50235
3.51761
11.885
0.000488281
