987.702,969.804,1046.08,995.038,1014.84,954.902,957.982,1096.65,1082.96,1046.57,978.171,942.679,1021.06,1069.12,938.419,1023.64,1205.09,1051.27,954.826,1066.25,978.334,1068.84,960.265,1075.92,1015.53,1005.82,943.086,937.242,970.65,1072.97,1143.83,945.914,907.983,892.522,923.448,833.298,927.942,833.499,992.527,917.547,864.377,956.586,931.362,880.709,951.067,956.33,880.85,944.294,832.23,1001.51,937.309,975.443,908.055,986.451,948.651,1011.53,941.315,1024.98,932.289,977.754,1028.93,926.212,1074.72,944.308,977.794,986.292,928.798,1023.76,986.449,990.761,1124.45,981.578,1030.37,1047.86,1064.51,993.802,1147.58,1149.41,1062.22,1017.54,1065.99,955.367,1038.62,1044.83,998.71,984.027,1023.28,941.075,967.023,918.805,985.354,987.195,1044.18,956.684,1021.62,881.907,943.765,956.54,932.575,919.728,931.991,895.052,920.644,909.682,884.137,923.722,926.589,838.39,818.11,916.336,901.114,955.372,848.662,896.093,899.572,953.714,936.845,966.859,933.818,1002.81,989.341,959.796,975.636,1154.14,993.805,992.353,908.495,998.675,1031.07,955.817,1008.5,1106.89,980.031,1053.43,945.344,948.745,1036.44,1161.21,1045.96,1009.17,981.41,1013.66,1044.01,1060.3,1021.73,948.919,1015.64,988.813,954.094,923.099,900.799,947.886,964.393,1081.8,880.929,942.479,886.585,944.697,954.559,815.907,1010.22,991.235,937.89,843.601,935.342,942.637,936.242,920.406,864.696,824.805,909.41,1045.49,907.461,954.078,904.234,946.974,931.274,912.352,1017.6,923.838,966.597,929.596,984.08,939.983,970.17,1081.22,1038.95,976.068,957.722,912.11,995.657,1229.83,1000.76,977.31,991.948,1075.26,971.628,1013.97,986.543,1116.74,1025.71,1158.77,990.638,1113.2,1071.12,1047.32,953.907,990.285,962.965,952.874,964.496,985.709,965.532,963.138,855.26,1082.21,911.294,966.568,920.631,1026.53,968.748,923.429,897.988,992.666,994.724,942.955,816.2,940.512,925.537,898.398,874.492,894.191,891.659,917.219,880.387,902.029,963.686,925.909,1027.77,987.162,902.479,928.168,978.517,1019.98,912.664,961.858,925.991,1015.26,916.736,1215.21,1048.27,980.902,953.098,1010.45,895.627,941.444,1005.55,994.084,1028.8,1090.49,1049.26,935.455,1212.67,1026.07,1059.6,1056.62,993.328,1065.59,976.734,941.315,988.543,969.529,977.476,966.554,1094.16,988.564,984.171,989.971,902.838,913.114,865.386,977.297,849.181,979.112,904.339,1025.88,858.596,875.022,932.042,879.044,1005.6,875.749,949.058,986.057,821.446,903.83,970.043,876.331,900.872,938.134,970.054,1007.95,913.523,957.297,913.648,924.22,907.665,930.106,976.902,1200.33,1053.19,978.776,1027.98,983.52,977.608,1015.33,999.615,956.688,1023.65,995.279,1072.43,1014.6,1080.42,955.698,1228.67,876.495,992.115,1048.82,1082.03,1032.72,1014.08,948.757,940.069,1025.27,977.441,945.919,1062.21,985.521,970.789,966.483,960.095,904.65,907.478,880.415,887.201,916.609,934.606,934.11,914.145,943.705,898.339,988.518,903.461,825.938,919.475,965.842,1002.54,948.461,780.967,894.737,957.742,962.655,872.175,932.341,1010.92,906.092,997.162,946.216,990.384,921.532,973.252,1050.5,1085.34,1075.82,1030.62,979.656,1024.98,986.558,1013.47,1036.99,940.045,1000.31,1080.2,993.648,926.56,1029.21,1067.04,1230.71,978.181,1054.2,1026.79,1000.79,1112.17,1068.16,980.955,951.207,962.796,1006.78,972.441,951.627,971.15,926.294,1081.23,994.26,955.36,959.474,867.653,976.996,844.923,934.813,886.265,923.219,897.157,914.607,928.138,915.605,927.953,939.959,885.504,843.344,896.451,974.81,896.007,972.749,969.736,1036.33,914.498,925.313,924.605,960.818,953.283,977.092,920.803,965.687,906.514,960.284,1020.14,988.028,1068.11,1076.85,956.227,1052.9,978.181,1085.18,996.182,1011.34,1081.17,969.167,1034.6,1049.08,1246.47,976.42,962.085,1098.88,1068.44,994.57,1007.65,966.638,964.302,989.911,1017.04,985.367,985.599,1113.25,956.79,892.602,943.459,1010.94,962.558,867.467,919.213,901.409,921.485,919.154,895.355,943.703,918.17,950.089,942.208,919.824,914.348,889.935,901.96,878.915,964.631,932.82,1010.23,956.107,952.306,969.593,963.596,966.945,960.03,879.25,966.748,1040.38,960.055,955.896,969.113,1012.77,970.14,991.536,1123.36,923.301,1014.03,1018.39,1033.97,949.337,1057.64,1031.27,1245.98,1049.61,973.214,1062.6,1015.35,1066.47,1067.6,993.122,979.153,962.348,1005.64,989.329,962.261,1094.39,953.01,1003.19,832.539,806.227,967.74,932.108,900.135,891.119,974.689,970.254,863.122,902.652,988.184,943.138,901.457,964.871,932.737,938.248,924.122,921.449,926.428,950.18,925.487,918.625,923.796,975.821,920.515,977.787,967.458,938.759,941.351,1000.65,1051.78,1040.12,1036.48,968.51,955.087,969.713,999.43,1007.55,1049.12,994.84,1063.68,1107.87,972.376,998.416,944.597,1027.37,1056.41,1100.13,1174.5,937.16,1083.71,1059.06,975.947,956.13,988.226,1014.12,964.784,952.279,1040.32,1061.36,898.414,884.873,966.295,1098.47,886.414,947.355,912.151,951.958,868.251,999.491,996.45,965.846,865.188,877.385,902.832,940.08,956.22,959.474,994.897,913.454,937.471,950.968,920.891,949.159,966.119,956.583,967.748,950.537,1012.61,940.599,1007.82,1050.9,957.927,870.053,811.634,879.468,870.404,772.225,724.874,676.958,730.492,674.587,748.604,706.711,681.241,700.919,680.661,604.563,704.935,703.317,697.231,679.691,692.96,773.701,768.703,827.433,790.06,760.677,814.585,816.383,895.154,827.54,806.318,915.272,760.951,906.998,939.812,883.565,917.17,1006.13,935.398,1014.97,964.821,951.822,1084.16,851.343,893.096,1015.22,891.103,702.318,814.104,794.254,676.696,651.735,746.379,775.591,683.138,662.948,657.03,635.561,660.467,627.217,676.677,720.233,792.704,626.808,789.609,743.985,831.965,699.376,859.153,788.363,819.134,891.419,872.516,883.076,934.685,849.629,967.728,904.306,985.086,1020.86,926.512,998.071,925.445,927.145,943.769,1054.57,993.242,835.397,870.545,982.727,724.622,808.359,698.201,759.792,705.128,724.104,683.646,834.086,685.124,655.276,682.855,727.073,661.281,630.889,602.839,681.451,707.347,704.928,749.318,809.706,665.935,849.051,794.782,839.41,873.8,830.674,741.472,766.153,878.848,871.72,891.521,778.873,870.488,951.021,937.754,855.436,998.9,953.101,1055.99,905.545,1062.88,1010.32,922.285,911.528,789.459,709.492,705.186,789.604,749.043,728.242,810.398,730.863,699.54,702.039,552.579,726.893,658.343,737.789,687.999,749.805,661.432,729.3,801.915,736.963,751.863,728.321,693.694,790.767,801.658,797.621,905.307,887.91,850.131,877.639,886.072,911.963,954.158,870.858,1007.7,969.667,989.649,986.012,950.145,978.614,927.821,944.705,815.45,796.309,724.222,853.464,920.374,807.87,648.971,770.803,728.038,769.971,774.054,553.253,722.537,729.274,698.167,761.625,712.428,699.999,742.943,677.397,833.074,768.018,752.117,770.837,814.642,808.528,792.68,701.197,879.263,889.874,895.781,887.047,905.6,818.851,969.831,869.958,986.095,952.966,1023.49,964.132,963.928,886.667,970.586,1006.87,850.659,658.479,675.896,704.411,749.32,774.515,764.235,759.471,681.715,677.164,658.143,728.272,745.01,702.525,700.448,748.909,747.149,698.042,701.624,794.486,795.299,825.352,864.481,694.963,832.17,762.248,885.883,797.774,879.645,761.653,876.989,809.647,910.245,920.291,922.309,921.174,956.232,993.482,964.767,967.393,1014.75,682.28,677.165,754.897,903.506,929.286,750.996,720.529,750.062,658.214,706.394,743.112,702.553,606.655,680.227,752.36,698.317,637.349,633.664,730.617,725.197,684.539,802.859,766.684,899.928,838.982,733.814,833.163,842.487,759.001,889.839,923.691,942.823,952.028,915.683,960.123,927.619,881.614,980.838,995.904,1045.04,976.413,1017.08,754.917,728.726,953.451,751.41,699.18,766.365,705.252,604.188,678.964,722.685,659.977,696.841,746.27,801.643,605.605,628.797,728.977,646.579,768.695,684.296,724.61,741.854,768.183,811.012,765.344,843.034,797.282,870.209,850.669,881.292,945.575,843.853,917.509,856.742,921.806,905.344,1004.59,981.428,970.835,931.924,977.085,999,1028.61,934.996,752.596,674.751,729.195,706.329,788.147,699.197,750.927,677.954,684.183,681.291,656.504,608.566,684.295,753.087,837.23,728.113,656.702,763.459,698.611,781.293,787.415,762.777,717.768,864.195,803.054,817.799,850.909,872.781,851.395,764.07,967.035,915.494,895.36,935.561,887.466,913.281,937.246,962.095,972.428,983.513,850.043,744.03,895.643,1010.63,831.751,774.75,698.915,745.511,767.616,704.325,726.712,636.474,700.887,659.208,748.997,684.395,701.969,727.831,662.699,725.75,804.386,715.251,833.98,778.994,767.43,763.07,737.46,752.194,815.302,863.917,885.349,863.783,927.339,987.099,885.896,944.272,947.356,938.205,1009.34,1034.75,924.203,986.711,1093.96,1106.52,1183.6,1142.56,1118.39,981.087,974.129,1048.44,1003.6,883.653,915.879,971.83,971.172,1011.24,993.241,891.82,962.229,913.13,930.659,1007.69,1017.17,860.586,878.656,973.369,918.505,1012.84,952.95,989.191,855.471,935.237,956.107,1043.65,997.916,917.112,945.304,951.195,920.436,985.182,958.206,1101.02,969.084,1007.11,1028.53,1010.82,973.359,989.886,1004.99,931.985,1163.69,1005.98,1051.27,1078.55,1107.5,1122.77,1085.98,1125.4,1189.06,977.286,1033.01,1016.41,965.839,949.12,944.753,1003.2,1007.83,929.361,952.214,1024.04,999.612,855.661,834.547,913.608,1016.66,930.664,1004.54,966.705,1016.38,967.827,957.796,1040.93,947.701,864.141,994.706,942.894,965.204,978.302,943.923,957.497,922.441,988.541,958.338,1010.37,1069.95,1011.8,1086.35,1024.94,1018.31,1159.89,1008.77,987.367,1081.17,1154.26,1104.59,1070.2,1142.71,980.824,1094.28,1139.39,986.903,1030.34,955.54,934.261,982.307,981.541,920.792,1001.69,927.344,942.27,924.345,1012.01,888.48,916.587,896.289,973.753,907.966,895.701,881.943,996.171,916.997,979.198,937.348,995.638,1038.1,927.625,933.793,956.482,950.442,977.753,930.496,1000.63,1029.26,1031.91,945.452,935.45,998.289,992.002,1059.12,982.289,1038.18,1172.8,1070.53,1009.95,1020.55,986.882,1107.75,1071.76,1036.66,1095.63,1142.82,1140.83,972.323,996.214,953.572,948.246,994.512,945.593,1001.03,1015.5,970.843,899.392,906.921,889.785,960.823,977.293,940.951,896.273,991.437,997.904,1037.99,945.491,909.372,980.333,907.046,930.025,994.806,938.241,958.828,924.99,956.859,943.304,978.945,1016.92,1046.52,952.891,1002.61,1011.11,988.688,988.718,1041.92,988.877,1028.45,1069.05,1165.48,1021.38,1107.93,1086.26,1049.24,1187.28,1136.66,1114.04,1035.1,1032.04,933.371,965.937,1017.22,994.676,1008.91,1008.58,925.091,973.859,871.461,970.228,901.132,907.594,950.221,910.028,944.489,991.562,937.475,993.407,1038.14,964.748,990.738,982.571,928.735,912.299,931.354,934.795,983.705,940.632,958.432,914.171,1002.11,954.267,1028.76,989.187,1047.19,1028,1045.75,1076.54,1057.47,989.16,1132.81,1039.41,1164.32,1182.12,1105.83,1109.74,1064.65,1049.17,1119.87,1133.13,979.68,938.069,1024.26,946.253,1024.36,1050.84,1033.86,932.547,925.452,955.086,919.945,963.173,892.069,952.371,954.207,982.741,995.652,951.877,937.898,975.828,937.652,965.218,1023.67,997.683,967.354,937.849,938.119,947.813,932.836,954.471,1003.74,920.53,955.295,1077.43,1045.95,1025.16,1018.57,1046.99,1114.79,1077.38,990.199,993.073,1038.71,1163.47,1098.6,1186.18,1095.01,1116.25,1166.88,979.233,1006.62,1059.66,1120.39,1051.03,939.708,946.187,1011.87,954.645,950.351,872.4,1034.79,913.978,1004.02,994.384,983.312,947.5,919.803,949.494,967.707,965.326,983.995,937.212,933.679,1025.47,937.288,978.236,933.847,938.306,962.713,956.306,929.458,946.676,1045.24,1002.81,975.488,1005,1110.94,1032.13,1076.12,993.07,1114.07,990.766,1065.09,1165.29,1038.71,1094.36,1105.39,1196.26,1064.41,1179.9,1104.95,1045.73,991.684,1051.49,982.876,1007.6,1033.86,966.569,914.225,1011.67,937.619,941.829,895.031,887.58,973.495,1005.78,996.477,956.544,946.61,984.434,987.093,982.366,1028.17,987.538,938.24,939.428,944.767,964.352,960.4,945.994,935.32,918.589,937.22,1007.47,974.983,978.34,1041.56,1001.72,1058.76,1004.38,973.346,1110.11,1056.49,1117.94,1038.72,1061.47,1108.66,1096.98,1117.15,1043.08,1195.52,1195.98,1022.6,1045.75,980.087,934.042,1001.71,974.744,1028.71,900.773,1009.13,921.754,889.842,901.339,941.47,908.293,997.109,946.927,1015.88,975.187,965.092,1036.34,1011.64,984.173,972.919,938.159,938.918,963.731,941.218,946.635,951.626,970.971,961.674,922.845,1042.97,1003.1,991.333,1003.35,981.829,972.559,1093.67,1012.16,1041.99,968.807,930.836,1132.86,1048.27,1111.5,1121.59,1193.39,1139.06,1137.62,1018.86,1010.66,1031.63,981.983,943.106,1008.41,934.114,1045.42,992.748,894.569,995.003,890.532,912.191,870.563,916.098,996.267,945.121,995.567,969.403,1017.45,953.533,945.639,1035.81,995.16,980.489,934.84,997.644,915.791,946.678,966.248,961.98,944.887,917.298,967.461,1007.84,1008.29,1084.12,986.729,1028.98,1094.85,990.008,969.609,976.847,1178.6,1051.38,910.42,941.852,880.504,863.549,807.069,964.577,753.13,827.691,816.422,724.928,791.578,777.657,705.977,880.235,650.643,798.808,751.071,713.23,607.305,715.06,683.065,798.777,680.896,683.593,829.722,781.567,707.292,663.148,763.064,704.91,859.198,903.014,890.302,727.283,698.563,941.77,864.813,1021.84,814.896,939.172,935.716,986.38,967.478,956.727,1020.69,990.806,974.211,989.888,1031.15,885.228,1001.88,1061.43,890.582,1027.8,963.079,1043.87,956.032,1013.35,952.719,989.355,904.686,779.628,875.312,852.494,849.138,806.862,842.387,856.525,847.77,822.841,727.459,774.618,747.24,838.413,747.823,782.24,838.341,838.036,681.625,665.301,675.845,713.73,686.061,660.681,815.747,712.571,774.591,688.007,760.075,770.481,790.917,687.291,747.137,882.476,854.264,898.76,833.734,904.625,890.405,973.067,967.87,873.631,964.155,981.42,946.728,888.639,999.267,813.958,987.654,972.655,995.196,925.393,1013.02,975.483,980.35,1057.48,1018,943.305,917.556,1032.74,847.487,921.247,991.69,863.503,847.109,950.823,855.661,736.291,722.485,900.244,872.55,627.771,768.808,751.091,751.283,784.606,731.358,817.191,708.937,750.469,799.687,736.19,707.638,637.849,681.931,690.686,746.113,763.474,677.88,686.771,830.729,763.925,762.59,826.274,798.395,842.088,873.239,1004.28,812.313,926.157,972.281,992.65,937.09,946.726,978.031,954.129,924.164,1035.92,1055.48,1012.36,987.25,877.279,951.976,1007.29,891.307,998.723,1065,964.249,1003.57,959.294,1025.89,880.349,817.518,679.858,912.02,890.578,796.667,879.213,813.676,797.376,832.736,727.024,818.16,725.707,862.575,697.317,756.188,803.342,813.145,681.313,679.257,712.515,635.397,716.451,771.203,707.748,631.135,683.868,733.412,711.74,741.273,581.363,685.993,697.918,816.471,937.857,797.282,834.972,899.603,943.334,864.91,961.135,1054.55,969.562,997.303,965.792,990.359,999.133,1018.68,914.766,1024.22,917.226,1030.87,1064.64,1011.86,1005.8,998.94,905.091,999.889,1087.75,974.202,934.653,904.15,915.054,846.339,669.194,802.407,794.143,802.698,731.056,964.175,745.69,821.508,704.064,791.193,776.013,827.022,729.992,847.138,674.698,698.727,665.051,823.521,663.806,705.331,668.216,664.343,818.079,639.487,643.482,606.482,810.238,767.885,663.397,850.712,814.829,662.499,839.293,835.2,914.358,868.654,966.196,1058.38,945.137,955.56,888.513,924.86,1061.3,930.206,931.731,1025.58,837.831,1037.09,1036.96,881.512,1003.95,978.778,958.474,1049.1,1019.93,997.572,995.841,1004.71,1033.26,921.696,795.372,750.409,998.073,872.173,856.581,918.484,754.505,772.581,810.275,792.168,777.132,708.035,754.875,728.002,783.199,904.886,651.648,793.443,803.341,698.425,631.415,643.748,741,635.219,599.332,787.667,658.408,790.588,713.092,865.11,758.831,714.067,638.411,1027.63,995.355,997.471,815.109,941.978,907.583,952.766,882.545,988.977,972.325,968.236,1030.85,962.425,985.202,918.719,1003.2,743.316,1022.86,1030.22,1033.39,954.88,994.646,919.046,984.271,1010.3,1064.65,997.571,838.608,1021.39,953.521,903.251,977.607,802.331,778.351,930.02,816.306,886.616,770.287,657.087,773.453,908.238,703.487,843.823,884.485,757.042,844.982,711.517,654.708,613.873,548.785,833.092,714.218,765.646,800.725,659.815,736.931,631.572,710.28,770.923,799.366,816.011,912.423,910.737,869.813,852.087,923.168,959.291,948.674,950.985,937.619,1014.08,847.257,912.172,933.388,985.751,1074.41,1079.76,924.198,873.95,834.807,992.679,963.181,1002.35,1019.5,964.929,963.713,1081.42,1019.11,901.19,917.463,938.367,819.626,971.42,814.502,895.257,803.143,822.109,801.831,794.741,793.761,794.376,652.158,817.477,786.57,769.71,727.935,659.304,820.703,819.032,796.274,656.132,748.472,755.153,719.782,683.072,745.037,703.745,682.577,713.765,787.989,577.107,675.436,685.958,767.682,758.56,868.701,831.073,917.418,924.318,945.985,885.809,1018.8,937.901,1025.12,996.926,1018.67,1000.9,978.419,1042.01,1031.14,914.646,827.558,1088.61,943.667,1032.39,1038.58,1003.43,1033.86,960.834,917.798,962.381,877.83,1021.79,934.427,947.936,943.311,988.062,752.408,854.593,807.502,838.846,775.683,833.25,806.607,768.248,748.679,772.421,708.483,796.931,751.888,821.537,614.793,715.046,635.422,708.521,733.212,798.679,716.043,684.256,606.297,799.914,729.122,641.555,708.829,711.449,759.801,781.224,828.404,779.496,972.423,996.024,936.76,918.727,1029.95,968.245,906.42,970.103,1058.95,917.193,943.414,1001.02,978.76,891.924,1084.29,867.415,1012.51,955.154,944.855,859.561,990.477,993.539,986.951,937.881,913.014,856.252,801.743,935.584,940.412,959.569,856.159,806.753,729.522,813.576,709.173,792.985,729.11,770.46,859.928,749.803,705.089,864.265,839.842,739.159,716.565,709.564,658.463,677.978,751.429,749.495,762.516,662.661,683.183,748.305,695.746,706.229,674.168,893.052,800.466,833.824,913.818,864.621,985.693,1000.16,943.168,989.213,979.044,987.659,999.885,982.196,1026.47,919.42,1018.67,1045.99,1020.2,868.769,812.667,982.964,990.575,1039.76,1059.3,1025.89,864.419,953.543,874.658,953.84,951.94,795.604,829.793,854.026,725.483,843.518,770.104,756.41,726.054,793.808,702.128,650.197,712.881,695.817,717.822,763.597,754.414,910.991,989.37,953.703,816.356,898.584,1121.81,1108.02,1038.49,1126.65,1172.74,931.184,956.238,998.599,1044.41,964.508,931.064,984.202,994.436,1036.01,990.328,845.874,1031.38,969.759,965.49,900.921,791.351,1008.18,687.607,911.567,795.138,752.852,662.341,798.272,687.143,835.179,694.094,936.127,982.428,896.001,822.416,801.012,904.84,827.753,787.695,754.241,692.043,721.134,647.724,578.866,753.332,799.492,861.033,791.084,861.248,832.482,1013.61,977.863,1081.51,1082.25,1089.02,779.57,911.668,1142.98,1176.26,1057.82,992.046,855.339,1033.3,986.793,962.023,899.858,982.016,983.318,936.621,944.856,916.834,880.526,773.285,718.631,691.229,808.396,741.449,691.249,896.283,834.36,696.254,689.742,913.547,963.943,704.273,851.703,846.806,667.13,823.788,746.227,799.115,690.374,750.506,699.578,663.95,674.775,817.614,750.728,801.706,777.481,1016.96,882.619,998.993,845.331,1102.17,1160.42,1082.35,1116.53,1144.7,981.395,937.156,964.986,985.638,986.8,964.315,1000.13,950.794,1002.36,931.388,924.087,930.026,943.483,684.483,809.049,767.329,740.465,885.638,693.352,708.903,740.103,662.042,910.474,858.781,902.343,782.404,656.676,940.032,776.654,873.884,746.136,843.7,679.051,670.404,823.822,660.07,769.187,675.115,748.707,824.104,751.753,793.169,903.819,999.505,964.106,845.965,1050.65,1132.4,1071.54,1145.06,1132.48,866.074,902.99,987.294,1093.93,949.449,971.444,985.268,955.621,916.278,1002.91,946.285,1014.64,1013.85,960.321,887.893,925.925,741.157,734.815,746.29,885.86,806.664,726.753,621.523,718.914,741.337,736.474,902.626,909.548,916.872,800.49,959.252,910.378,787.05,821.732,704.72,722.19,846.453,687.509,714.865,697.8,742.356,597.076,831.66,848.077,770.576,728.446,806.204,1047.32,849.246,1007.68,931.798,903.215,1135.74,1073.82,1126.66,1147.69,1093.43,898.963,905.916,1007.24,1026.34,952.17,982.014,954.309,936.117,883.012,924.05,968.383,917.164,1034.04,717.692,954.681,906.912,754.575,630.533,696.58,756.715,744.074,784.479,689.226,736.472,946.655,922.329,923.28,921.002,785.428,886.94,779.786,738.842,704.718,799.014,886.579,763.625,698.288,739.968,589.325,730.731,635.972,854.34,747.024,835.564,951.938,869.845,846.324,977.356,1089.66,1077.56,1021.21,1056.12,1065.99,1140.09,961.074,1014.34,955.831,939.842,967.486,978.147,991.108,973.013,970.858,924.841,884.439,945.386,753.824,747.61,935.263,952.631,963.774,607.278,697.09,786.559,766.819,777.763,931.327,738.692,745.333,883.791,918.709,844.165,862.649,808.278,802.096,846.041,802.073,724.948,752.817,669.761,736.516,698.572,763.643,590.581,770.429,795.797,723.767,826.883,1066.08,873.329,952.417,979.37,888.807,1090.02,1093.19,1055.04,1034.89,937.056,980.244,913.2,1155.52,969.029,960.898,1013.39,939.503,983.517,1006.93,943.383,868.903,951.688,778.362,934.107,850.061,945.377,887.079,813.43,687.257,711.43,810.351,785.088,766.817,685.572,862.801,758.638,914.016,940.083,813.238,855.769,779.239,958.661,757.298,781.41,773.015,773.747,866.014,746.451,646.954,797.964,623.318,714.193,747.953,795.989,845.79,892.237,1060.88,949.832,856.585,956.795,1109.3,1051.41,1090,1071.33,947.8,911.735,963.649,1156.44,999.779,968.956,948.641,963.049,991.434,859.65,868.376,970.22,862.866,942.176,929.917,945.552,833.911,934.318,779.281,661.309,779.543,717.139,755.022,809.445,692.584,828.114,877.307,941.49,830.636,833.166,930.522,888.521,797.41,822.894,877.097,682.216,728.422,773.798,816.815,747.019,687.039,847.538,646.12,676.138,857.261,793.807,795.521,896.697,1033.35,969.46,1064.79,1074.36,987.878,933.103,1158.18,1023.8,985.941,947.663,1155.89,948.874,982.114,970.957,900.871,971.181,1007.66,847.275,861.958,988.562,948.35,947.298,962.017,913.617,811.099,688.063,839.618,713.45,731.081,851.08,848.134,717.65,788.402,975.38,837.437,876.978,813.453,780.116,844.504,894.197,776.149,796.28,702.039,866.646,710.717,816.73,687.048,650.526,725.781,721.87,795.555,896.274,769.654,792.939,875.793,1038.31,970.504,1007,1115.66,1058.84,1142.41,954.104,966.666,1090.18,949.246,1124.41,931.467,993.46,1036.02,988.234,939.956,973.502,986,949.18,1023.51,806.999,958.912,843.97,894.696,882.55,851.772,837.201,819.853,764.798,688.038,735.068,1025.27,764.645,741.619,920.417,878.678,
